date,kospi,dollar,euro,jap,dollaridx,cny,gold,wti,nasdaq,dowjones,eurostock,nikkei,hangsen,usa2,usa5,usa10,usa30
20190404,"2,206.53","1,136.33","1,275.08",10.1762,96.925,169.16,"1,343.50",62.1,"7,891.78","2,879.39","3,441.93","21,724.95","29,936.32",106.41,115.48,123.55,147.69
20190405,"2,209.61","1,137.69","1,276.03",10.182,97.002,169.32,"1,345.20",63.08,"7,938.69","2,892.74","3,447.47","21,807.50","29,936.32",106.39,115.49,123.59,147.94
20190408,"2,210.60","1,142.11","1,286.12",10.2445,96.65,170.04,"1,351.90",64.4,"7,953.88","2,895.77","3,438.06","21,761.65","30,077.15",106.37,115.42,123.45,147.62
20190409,"2,213.56","1,141.08","1,285.14",10.2666,96.611,170.01,"1,358.40",63.98,"7,909.28","2,878.20","3,417.22","21,802.59","30,157.49",106.39,115.52,123.64,148
20190410,"2,224.39","1,137.97","1,282.89",10.2506,96.558,169.44,"1,363.90",64.61,"7,964.24","2,888.21","3,424.65","21,687.57","30,119.56",106.43,115.63,123.8,148.22
20190411,"2,224.44","1,141.96","1,284.99",10.2266,96.809,169.95,"1,343.40",63.58,"7,947.36","2,888.32","3,435.34","21,711.38","29,839.45",106.36,115.46,123.56,147.72
20190412,"2,233.45","1,134.72","1,282.52",10.1291,96.598,169.25,"1,346.30",63.89,"7,984.16","2,907.41","3,447.83","21,870.56","29,909.76",106.28,115.18,123.09,146.91
20190415,"2,242.88","1,135.10","1,283.74",10.1317,96.556,169.2,"1,342.40",63.4,"7,976.01","2,905.58","3,450.46","22,169.11","29,810.72",106.28,115.2,123.16,147.06
20190416,"2,248.63","1,137.69","1,283.43",10.1575,96.652,169.5,"1,328.10",64.05,"8,000.23","2,907.06","3,463.36","22,221.66","30,129.87",106.23,115.02,122.83,146.34
20190417,"2,245.89","1,132.28","1,279.08",10.1038,96.658,169.3,"1,327.60",63.76,"7,996.08","2,900.45","3,477.73","22,277.97","30,124.68",106.26,115.07,122.86,146.31
20190418,"2,213.77","1,137.11","1,277.09",10.155,97.151,169.49,"1,326.90",64,"7,998.06","2,905.03","3,499.23","22,090.12","29,963.26",106.29,115.21,123.14,146.84
20190419,"2,216.15","1,136.58","1,278.48",10.1553,97.151,169.53,"1,277.90",64,"7,998.06","2,905.03","3,499.23","22,200.56","29,963.26",106.29,115.19,123.11,146.75
20190422,"2,216.65","1,140.99","1,284.70",10.1933,96.955,169.99,"1,328.50",65.7,"8,015.27","2,907.97","3,499.23","22,217.90","29,963.26",106.29,115.12,122.94,146.22
20190423,"2,220.51","1,143.11","1,283.54",10.2187,97.32,169.96,"1,323.80",66.3,"8,120.82","2,933.68","3,503.85","22,259.74","29,963.24",106.34,115.26,123.12,146.5
20190424,"2,201.03","1,156.05","1,289.45",10.3049,97.855,171.98,"1,329.90",65.89,"8,102.02","2,927.25","3,502.63","22,200.00","29,805.83",106.41,115.48,123.53,147.34
20190425,"2,190.50","1,160.01","1,291.33",10.3911,97.919,172.03,"1,330.20",65.21,"8,118.68","2,926.17","3,491.92","22,307.58","29,549.80",106.39,115.41,123.39,147.16
20190426,"2,179.31","1,158.90","1,292.06",10.3849,97.726,172.21,"1,339.20",63.3,"8,146.40","2,939.88","3,500.41","22,258.73","29,605.01",106.47,115.59,123.67,147.59
20190429,"2,216.43","1,159.88","1,297.44",10.389,97.581,172.25,"1,331.60",63.5,"8,161.85","2,943.03","3,501.94","22,258.73","29,892.81",106.45,115.48,123.44,146.97
20190430,"2,203.59","1,164.25","1,305.70",10.4478,97.201,172.87,"1,335.70",63.91,"8,095.39","2,945.83","3,514.62","22,258.73","29,699.11",106.5,115.64,123.67,147.47
20190502,"2,212.75","1,167.06","1,304.60",10.4655,97.586,173.29,"1,322.20",61.81,"8,036.77","2,917.52","3,488.93","22,258.73","29,944.18",106.34,115.27,123.17,146.94
20190503,"2,196.32","1,164.33","1,304.28",10.4795,97.26,172.89,"1,331.70",61.94,"8,164.00","2,945.64","3,502.48","22,258.73","30,081.55",106.35,115.37,123.34,147.38
20190507,"2,176.99","1,172.35","1,311.97",10.6331,97.399,173,"1,335.80",61.4,"7,963.76","2,884.05","3,401.16","21,923.72","29,363.02",106.46,115.72,124.02,148.75
20190508,"2,168.01","1,173.10","1,312.88",10.6544,97.388,172.96,"1,331.40",62.12,"7,943.32","2,879.42","3,417.26","21,602.59","29,003.20",106.44,115.58,123.75,148.22
20190509,"2,102.01","1,180.09","1,323.59",10.7491,97.164,172.84,"1,335.10",61.7,"7,910.59","2,870.72","3,350.71","21,402.13","28,311.07",106.49,115.73,123.98,148.69
20190510,"2,108.04","1,175.20","1,320.34",10.689,97.125,172.22,"1,337.20",61.66,"7,916.94","2,881.40","3,361.05","21,344.92","28,550.24",106.52,115.74,123.98,148.66
20190513,"2,079.01","1,188.78","1,334.29",10.8758,97.12,172.82,"1,350.20",61.04,"7,647.02","2,811.87","3,320.78","21,191.28","28,550.24",106.63,116.04,124.42,149.47
20190514,"2,081.84","1,187.82","1,331.85",10.8373,97.322,172.75,"1,343.40",61.78,"7,734.49","2,834.41","3,364.38","21,067.23","28,122.02",106.61,115.97,124.33,149.19
20190515,"2,092.78","1,186.79","1,329.44",10.8289,97.376,172.59,"1,344.50",62.02,"7,822.15","2,850.96","3,385.78","21,188.56","28,268.71",106.66,116.18,124.67,149.88
20190516,"2,067.69","1,192.33","1,332.31",10.8537,97.678,173.21,"1,333.10",62.87,"7,898.05","2,876.32","3,438.56","21,062.98","28,275.07",106.59,116.02,124.42,149.44
20190517,"2,055.80","1,194.73","1,333.26",10.8533,97.824,172.69,"1,322.50",62.76,"7,816.28","2,859.53","3,425.64","21,250.09","27,946.46",106.59,116.03,124.48,149.69
20190520,"2,055.71","1,194.73","1,334.58",10.8547,97.764,172.84,"1,324.20",63.1,"7,702.38","2,840.23","3,369.78","21,301.73","27,787.61",106.54,115.92,124.28,149.38
20190521,"2,061.25","1,192.78","1,331.20",10.7939,97.896,172.81,"1,320.10",62.99,"7,785.72","2,864.36","3,386.51","21,272.45","27,657.24",106.48,115.8,124.14,149.19
20190522,"2,064.86","1,190.78","1,328.02",10.7904,97.881,172.41,"1,321.30",61.42,"7,750.84","2,856.27","3,386.72","21,283.37","27,705.94",106.52,115.98,124.44,149.72
20190523,"2,059.59","1,189.80","1,330.26",10.8549,97.723,172.17,"1,331.80",57.91,"7,628.28","2,822.24","3,327.20","21,151.14","27,267.13",106.71,116.45,125.2,151.44
20190524,"2,045.31","1,185.77","1,328.60",10.8483,97.477,171.84,"1,330.10",58.63,"7,637.01","2,826.06","3,350.70","21,117.22","27,353.93",106.62,116.23,124.89,150.97
20190527,"2,044.21","1,184.55","1,326.52",10.8163,97.477,171.72,"1,284.95",59.16,"7,637.01","2,826.06","3,364.04","21,182.58","27,288.09",106.89,116.48,125.34,150.67
20190528,"2,048.83","1,188.94","1,326.91",10.8703,97.842,172.06,"1,323.30",59.14,"7,607.35","2,802.39","3,348.86","21,260.14","27,390.81",106.71,116.51,125.39,152.03
20190529,"2,023.32","1,194.03","1,329.08",10.8949,98.035,172.69,"1,326.50",58.81,"7,547.31","2,783.02","3,297.81","21,003.37","27,235.71",106.79,116.66,125.62,152.75
20190530,"2,038.80","1,189.73","1,324.23",10.8537,98.053,172.38,"1,332.90",56.59,"7,567.72","2,788.86","3,318.15","20,942.53","27,114.88",106.79,116.7,125.69,153.06
20190531,"2,041.74","1,188.80","1,329.49",10.9794,97.666,172.16,"1,349.60",53.5,"7,453.15","2,752.06","3,280.43","20,601.19","26,901.09",107.04,117.2,126.38,154.38
20190603,"2,067.85","1,179.64","1,326.04",10.915,97.06,170.87,"1,365.30",53.25,"7,333.02","2,744.45","3,300.22","20,410.88","26,893.86",107.24,117.61,126.89,155.25
20190604,"2,066.97","1,178.26","1,325.78",10.8952,96.999,170.56,"1,366.50",53.48,"7,527.12","2,803.27","3,333.49","20,408.54","26,761.52",107.18,117.44,126.59,154.34
20190605,"2,069.11","1,180.84","1,325.02",10.8869,97.251,170.91,"1,370.20",51.68,"7,575.48","2,826.15","3,339.95","20,776.10","26,895.44",107.22,117.54,126.64,154.06
20190607,"2,072.33","1,182.07","1,339.64",10.9253,96.49,171.07,"1,381.90",53.99,"7,742.10","2,873.34","3,378.38","20,884.71","26,895.44",107.2,117.55,126.89,155.19
20190610,"2,099.49","1,184.02","1,339.66",10.9182,96.711,170.83,"1,366.90",53.26,"7,823.17","2,886.73","3,386.45","21,134.42","27,578.64",107.12,117.28,126.44,154.12
20190611,"2,111.81","1,179.21","1,336.22",10.8663,96.645,170.62,"1,369.00",53.27,"7,822.57","2,885.72","3,401.10","21,204.28","27,789.34",107.09,117.29,126.44,154.25
20190612,"2,108.75","1,183.53","1,336.14",10.9076,96.97,171.09,"1,373.80",51.14,"7,792.72","2,879.84","3,386.63","21,129.72","27,308.46",107.14,117.42,126.64,154.25
20190613,"2,103.15","1,183.32","1,334.43",10.9177,96.999,170.96,"1,380.70",52.28,"7,837.13","2,891.64","3,390.50","21,032.00","27,294.71",107.25,117.65,127,154.91
20190614,"2,095.41","1,186.88","1,330.37",10.9324,97.57,171.38,"1,381.50",52.51,"7,796.66","2,886.98","3,379.19","21,116.89","27,118.35",107.21,117.56,126.94,154.97
20190617,"2,090.73","1,186.55","1,331.07",10.9304,97.396,171.32,"1,379.60",51.93,"7,845.02","2,889.67","3,383.21","21,124.00","27,227.16",107.17,117.55,126.97,155.25
20190618,"2,098.71","1,174.87","1,315.04",10.8328,97.153,170.19,"1,387.40",53.9,"7,953.88","2,917.75","3,452.89","20,972.71","27,498.77",107.18,117.61,127.14,155.62
20190619,"2,124.78","1,172.48","1,316.22",10.8458,96.582,169.84,"1,384.40",53.76,"7,987.32","2,926.46","3,454.70","21,333.87","28,202.14",107.37,117.89,126.91,155
20190620,"2,131.29","1,159.42","1,309.33",10.8049,96.138,169.22,"1,429.40",56.65,"8,051.34","2,954.18","3,468.08","21,462.86","28,550.43",107.43,118.06,128.06,155.72
20190621,"2,125.62","1,159.20","1,317.78",10.8018,95.718,168.73,"1,432.70",57.43,"8,031.71","2,950.46","3,466.92","21,258.64","28,473.71",107.34,117.75,127.52,154.59
20190624,"2,126.33","1,154.67","1,316.20",10.7616,95.487,167.91,"1,450.90",57.9,"8,005.70","2,945.35","3,455.57","21,285.99","28,513.00",107.43,118.02,127.94,155.41
20190625,"2,121.64","1,156.17","1,314.11",10.7866,95.648,168.06,"1,451.30",57.83,"7,884.72","2,917.38","3,444.36","21,193.81","28,185.98",107.43,118.11,128.12,155.91
20190626,"2,121.85","1,154.67","1,312.80",10.7127,95.728,167.83,"1,447.80",59.38,"7,909.97","2,913.78","3,442.95","21,086.59","28,221.98",107.31,117.77,127.59,154.97
20190627,"2,134.32","1,157.12","1,315.59",10.7345,95.742,168.26,"1,444.50",59.43,"7,967.76","2,924.92","3,442.38","21,338.17","28,621.42",107.36,118.01,127.94,155.72
20190628,"2,130.62","1,156.38","1,314.81",10.7177,95.666,168.4,"1,446.80",58.47,"8,006.24","2,941.76","3,473.69","21,275.92","28,542.62",107.38,118.02,127.97,155.59
20190701,"2,129.74","1,161.77","1,311.12",10.713,96.409,169.56,"1,423.60",59.09,"8,091.16","2,964.33","3,497.59","21,729.97","28,542.62",107.5,117.97,127.69,155
20190702,"2,122.02","1,167.47","1,317.49",10.8204,96.274,169.87,"1,442.80",56.25,"8,109.09","2,973.01","3,507.98","21,754.27","28,875.56",107.54,118.2,128.14,156.09
20190703,"2,096.02","1,170.72","1,320.34",10.8571,96.331,170.13,"1,456.00",57.34,"8,170.23","2,995.82","3,540.63","21,638.16","28,855.14",107.54,118.21,128.25,156.66
20190704,"2,108.73","1,168.34","1,318.47",10.837,96.331,170.03,"1,423.55",56.8,"8,170.23","2,995.82","3,544.15","21,702.45","28,795.77",107.55,118.25,128.3,156.83
20190705,"2,110.59","1,175.02","1,318.96",10.8331,96.89,170.45,"1,436.60",57.51,"8,161.79","2,990.41","3,527.98","21,746.38","28,774.83",107.31,117.68,127.47,154.97
20190708,"2,064.17","1,180.94","1,324.31",10.8617,96.984,171.6,"1,437.30",57.66,"8,098.38","2,975.95","3,523.76","21,534.35","28,331.69",107.3,117.67,127.5,155.41
20190709,"2,052.03","1,183.22","1,326.15",10.8697,97.095,171.78,"1,438.30",57.83,"8,141.73","2,979.63","3,509.75","21,565.15","28,116.28",107.25,117.55,127.3,155.09
20190710,"2,058.78","1,176.57","1,323.76",10.8475,96.703,171.19,"1,450.50",60.43,"8,202.53","2,993.07","3,501.52","21,533.48","28,204.69",107.4,117.74,127.44,154.66
20190711,"2,080.58","1,175.16","1,322.53",10.8315,96.666,171.06,"1,445.30",60.2,"8,196.04","2,999.91","3,496.73","21,643.53","28,431.80",107.33,117.51,126.98,153.53
20190712,"2,086.66","1,177.32","1,326.96",10.9107,96.424,171.1,"1,450.90",60.21,"8,244.14","3,013.77","3,497.63","21,685.90","28,471.62",107.36,117.59,127.11,153.72
20190715,"2,082.48","1,180.41","1,328.90",10.9383,96.545,171.62,"1,452.30",59.58,"8,258.18","3,014.30","3,502.22","21,685.90","28,554.88",107.37,117.63,127.17,154.06
20190716,"2,091.87","1,179.63","1,322.48",10.8983,97.041,171.56,"1,450.20",57.62,"8,222.80","3,004.04","3,521.36","21,535.25","28,619.62",107.31,117.47,126.92,153.62
20190717,"2,072.92","1,180.62","1,325.13",10.9373,96.853,171.76,"1,462.50",56.78,"8,185.21","2,984.42","3,501.58","21,469.18","28,593.17",107.36,117.71,127.36,154.75
20190718,"2,066.55","1,172.78","1,322.55",10.9305,96.449,170.46,"1,467.20",55.3,"8,207.24","2,995.11","3,482.83","21,046.24","28,461.66",107.48,117.91,127.64,154.97
20190719,"2,094.36","1,176.11","1,319.83",10.9187,96.817,170.89,"1,465.50",55.63,"8,146.49","2,976.61","3,480.18","21,466.99","28,765.40",107.4,117.81,127.53,154.75
20190722,"2,093.34","1,176.87","1,319.28",10.9096,96.94,171.03,"1,466.00",56.22,"8,204.14","2,985.03","3,489.92","21,416.79","28,371.26",107.4,117.85,127.59,154.94
20190723,"2,101.45","1,179.89","1,315.93",10.9011,97.418,171.51,"1,460.80",56.77,"8,251.40","3,005.47","3,532.87","21,620.88","28,466.48",107.35,117.72,127.36,154.28
20190724,"2,082.30","1,178.41","1,312.75",10.8925,97.452,171.47,"1,462.90",55.88,"8,321.50","3,019.56","3,532.90","21,709.57","28,524.04",107.36,117.76,127.52,154.81
20190725,"2,074.48","1,184.16","1,319.98",10.9003,97.552,172.31,"1,454.40",56.02,"8,238.54","3,003.67","3,510.15","21,756.55","28,594.30",107.29,117.59,127.28,154.31
20190726,"2,066.26","1,184.24","1,317.70",10.8971,97.751,172.15,"1,460.40",56.2,"8,330.21","3,025.86","3,524.47","21,658.15","28,397.74",107.25,117.54,127.22,154.34
20190729,"2,029.48","1,183.71","1,319.18",10.8812,97.796,171.72,"1,461.70",56.87,"8,293.33","3,020.97","3,523.58","21,616.80","28,106.41",107.29,117.68,127.45,154.78
20190730,"2,038.68","1,181.38","1,317.83",10.8778,97.809,171.6,"1,470.30",58.05,"8,273.61","3,013.18","3,462.85","21,709.31","28,146.50",107.29,117.62,127.34,154.62
20190731,"2,024.55","1,188.32","1,316.18",10.9266,98.258,172.62,"1,466.30",58.58,"8,175.42","2,980.38","3,466.85","21,521.53","27,777.75",107.2,117.55,127.42,155.59
20190801,"2,017.34","1,196.38","1,326.19",11.1452,98.144,173.42,"1,461.50",53.95,"8,111.12","2,953.56","3,490.03","21,540.99","27,565.70",107.53,118.39,128.69,157.69
20190802,"1,998.13","1,204.61","1,338.20",11.3008,97.852,173.56,"1,485.30",55.66,"8,004.07","2,932.05","3,376.12","21,087.16","26,918.58",107.52,118.4,128.86,158.59
20190805,"1,946.98","1,218.33","1,364.84",11.4985,97.308,172.79,"1,502.60",54.69,"7,726.04","2,844.74","3,310.93","20,720.29","26,151.32",107.79,119.04,129.84,160.72
20190806,"1,917.50","1,213.43","1,359.04",11.3953,97.417,172.69,"1,509.70",53.63,"7,833.27","2,881.77","3,291.66","20,585.31","25,976.24",107.74,118.98,129.77,161
20190807,"1,909.71","1,213.02","1,358.45",11.4139,97.345,171.81,"1,544.60",51.09,"7,862.83","2,883.98","3,309.99","20,516.56","25,997.03",107.82,119.19,130.16,162.22
20190808,"1,920.61","1,208.08","1,350.63",11.3889,97.434,171.48,"1,535.00",52.54,"8,039.16","2,938.09","3,375.38","20,593.35","26,120.77",107.73,119.02,129.92,161.56
20190809,"1,937.75","1,214.45","1,360.18",11.4923,97.322,171.96,"1,534.50",54.5,"7,959.14","2,918.65","3,333.74","20,684.82","25,939.30",107.68,118.88,129.69,161.28
20190812,"1,942.29","1,219.14","1,367.03",11.5772,97.198,172.73,"1,543.00",54.93,"7,863.41","2,883.75","3,326.55","20,684.82","25,824.72",107.77,119.23,130.38,163.44
20190813,"1,925.83","1,206.64","1,347.88",11.304,97.631,171.31,"1,540.70",57.1,"8,016.36","2,926.32","3,357.16","20,455.44","25,281.30",107.59,118.77,129.83,162.94
20190814,"1,938.37","1,216.86","1,355.46",11.4901,97.826,173.24,"1,554.00",55.23,"7,773.94","2,840.60","3,288.70","20,655.13","25,302.28",107.75,119.13,130.52,164.91
20190816,"1,927.17","1,208.47","1,340.19",11.3605,98.007,171.59,"1,549.20",54.87,"7,895.99","2,888.68","3,329.08","20,418.81","25,734.22",107.91,119.5,130.92,165.56
20190819,"1,939.90","1,212.62","1,343.34",11.3717,98.221,171.99,"1,537.20",56.21,"8,002.81","2,923.65","3,369.19","20,563.16","26,291.84",107.8,119.26,130.44,164.25
20190820,"1,960.25","1,206.40","1,339.16",11.3565,98.063,170.87,"1,541.30",56.34,"7,948.56","2,900.51","3,350.23","20,677.22","26,231.54",107.84,119.38,130.73,165
20190821,"1,964.65","1,202.44","1,332.90",11.2773,98.179,170.24,"1,541.50",55.68,"8,020.21","2,924.43","3,394.89","20,618.57","26,270.04",107.75,119.2,130.53,164.81
20190822,"1,951.01","1,210.42","1,341.09",11.3724,98.064,170.88,"1,534.40",55.35,"7,991.39","2,922.95","3,373.67","20,628.01","26,048.72",107.66,119.07,130.3,164.09
20190823,"1,948.30","1,213.66","1,352.57",11.5143,97.53,171.03,"1,563.50",54.17,"7,751.77","2,847.11","3,334.25","20,710.91","26,179.33",107.8,119.45,130.95,165.53
20190826,"1,916.31","1,212.74","1,346.38",11.4264,97.989,169.59,"1,563.10",53.64,"7,853.73","2,878.38","3,348.84","20,261.04","25,680.33",107.75,119.34,130.78,165.09
20190827,"1,924.60","1,212.74","1,344.99",11.4696,97.907,169.32,"1,578.00",54.93,"7,826.95","2,869.16","3,370.47","20,456.08","25,664.07",107.78,119.52,131.14,166.5
20190828,"1,941.09","1,213.29","1,344.02",11.4327,98.12,169.33,"1,575.30",55.78,"7,856.88","2,887.94","3,365.38","20,479.42","25,615.48",107.82,119.64,131.36,166.91
20190829,"1,933.41","1,209.12","1,336.92",11.3516,98.455,169.24,"1,564.00",56.71,"7,973.39","2,924.58","3,411.33","20,460.93","25,703.50",107.75,119.45,130.95,166.06
20190830,"1,967.79","1,210.50","1,330.46",11.3871,98.86,169.14,"1,557.20",55.1,"7,962.88","2,926.46","3,426.76","20,704.37","25,724.73",107.79,119.53,131.05,166.06
20190902,"1,969.19","1,214.61","1,332.18",11.4353,98.86,169.36,"1,535.15",54.66,"7,962.88","2,926.46","3,432.54","20,620.19","25,626.55",108.06,119.99,131.73,165.2
20190903,"1,965.69","1,211.54","1,329.54",11.4361,98.949,168.76,"1,583.20",53.94,"7,874.16","2,906.27","3,420.74","20,625.16","25,527.85",107.88,119.79,131.45,166.72
20190904,"1,988.53","1,204.63","1,329.43",11.3222,98.393,168.57,"1,587.40",56.26,"7,976.88","2,937.78","3,450.83","20,649.14","26,523.23",107.93,119.91,131.61,166.75
20190905,"2,004.75","1,198.02","1,322.02",11.2022,98.382,167.59,"1,552.90",56.3,"8,116.83","2,976.00","3,484.70","21,085.94","26,515.53",107.7,119.33,130.66,164.69
20190906,"2,009.13","1,192.77","1,315.51",11.1562,98.362,167.62,"1,543.30",56.52,"8,103.07","2,978.71","3,495.19","21,199.57","26,690.76",107.72,119.39,130.73,165.31
20190909,"2,019.55","1,192.93","1,317.95",11.1234,98.248,167.5,"1,539.60",57.85,"8,087.44","2,978.43","3,495.02","21,318.42","26,681.40",107.63,119.09,130.25,163.78
20190910,"2,032.08","1,191.51","1,315.85",11.0792,98.307,167.52,"1,528.10",57.4,"8,084.15","2,979.39","3,498.99","21,392.10","26,683.68",107.47,118.68,129.56,162.25
20190911,"2,049.20","1,190.68","1,310.94",11.0427,98.628,167.31,"1,532.40",55.75,"8,169.68","3,000.93","3,516.82","21,597.76","27,159.06",107.46,118.57,129.34,161.72
20190916,"2,062.22","1,185.02","1,303.76",10.9587,98.627,167.68,"1,542.30",62.9,"8,153.54","2,997.96","3,518.45","21,597.76","27,124.55",107.3,118.05,128.53,159.72
20190917,"2,062.33","1,187.62","1,314.99",10.9827,97.819,167.47,"1,544.10",59.34,"8,186.02","3,005.70","3,521.26","22,001.32","26,790.24",107.36,118.23,128.72,160.16
20190918,"2,070.73","1,191.73","1,314.48",10.9883,98.134,168.18,"1,546.10",58.11,"8,177.39","3,006.73","3,528.04","21,960.71","26,754.12",107.34,118.22,128.81,160.84
20190919,"2,080.35","1,195.35","1,319.79",11.0665,97.847,168.44,"1,536.40",58.13,"8,182.88","3,006.79","3,552.65","22,044.45","26,468.95",107.34,118.27,128.92,161.22
20190920,"2,091.52","1,194.13","1,315.69",11.1014,98.136,168.38,"1,545.30",58.09,"8,117.67","2,992.07","3,571.39","22,079.09","26,435.67",107.36,118.33,129.69,160.88
20190923,"2,091.70","1,195.04","1,313.71",11.112,98.221,167.88,"1,561.60",58.64,"8,112.46","2,991.78","3,536.97","22,079.09","26,222.40",107.41,118.58,130.08,161.66
20190924,"2,101.04","1,195.53","1,317.47",11.1664,97.927,168,"1,570.10",57.29,"7,993.63","2,966.60","3,532.05","22,098.84","26,281.00",107.54,118.94,130.72,163.12
20190925,"2,073.39","1,199.82","1,312.96",11.1326,98.659,168.24,"1,542.00",56.49,"8,077.38","2,984.87","3,513.03","22,020.15","25,945.35",107.39,118.49,129.95,161.25
20190926,"2,074.52","1,200.46","1,311.14",11.1324,98.765,168.31,"1,545.00",56.41,"8,030.66","2,977.62","3,532.18","22,048.24","26,041.93",107.71,118.66,130.28,162.31
20190927,"2,049.93","1,202.99","1,315.95",11.1455,98.761,168.9,"1,536.10",55.91,"7,939.63","2,961.79","3,545.88","21,878.90","25,954.81",107.52,118.8,130.39,162.34
20190930,"2,063.05","1,199.09","1,307.01",11.0939,99.021,167.75,"1,502.30",54.07,"7,999.33","2,976.74","3,569.45","21,755.84","26,092.27",107.5,119.16,130.31,162.31
20191001,"2,072.42","1,203.37","1,315.53",11.1677,98.777,168.34,"1,518.00",53.62,"7,908.67","2,940.25","3,518.25","21,885.24","26,092.27",107.88,119.41,130.66,162.69
20191002,"2,031.91","1,205.37","1,320.96",11.2462,98.689,168.62,"1,536.80",52.64,"7,785.23","2,887.61","3,413.31","21,778.61","26,042.69",108,119.76,131.14,163.31
